asset_id,asset_type,room_id,room_name,category,tier,component_id,component_name,component_kind,state_key,priority,prompt
small_tank_t1__valve_panel__active,state_variant,small_tank_t1,Small Fuel Tank Room,fuel,1,valve_panel,Valve Panel,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Valve Panel' in 'Small Fuel Tank Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__valve_panel__cooldown,state_variant,small_tank_t1,Small Fuel Tank Room,fuel,1,valve_panel,Valve Panel,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Valve Panel' in 'Small Fuel Tank Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__valve_panel__damaged,state_variant,small_tank_t1,Small Fuel Tank Room,fuel,1,valve_panel,Valve Panel,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Valve Panel' in 'Small Fuel Tank Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__valve_panel__depleted,state_variant,small_tank_t1,Small Fuel Tank Room,fuel,1,valve_panel,Valve Panel,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Valve Panel' in 'Small Fuel Tank Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__valve_panel__idle,state_variant,small_tank_t1,Small Fuel Tank Room,fuel,1,valve_panel,Valve Panel,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Valve Panel' in 'Small Fuel Tank Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__room_composite__v1,room_composite,small_tank_t1,Small Fuel Tank Room,fuel,1,room_composite,Room Composite,composite,base,p0,"Using the attached style reference, compose one 2:1 spacecraft room tile for 'Small Fuel Tank Room' using these components: dual_tank_mounts, floor_fuel_line_routing, fuel_tanks_dual, pressure_gauges_pair, valve_panel, frosted_fuel_viewport_small. Keep module shell rectangular with flat top/bottom for stacking. Include only listed components and consistent accent lighting. No text, no labels, no UI, no rocket exterior. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
telescope_t2__circular_star_chart_display__base,component,telescope_t2,Telescope Observation Room,science,2,circular_star_chart_display,Circular Star Chart Display,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Circular Star Chart Display. Category: Telescope Observation Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
telescope_t2__data_recording_station__base,component,telescope_t2,Telescope Observation Room,science,2,data_recording_station,Data Recording Station,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Data Recording Station. Category: Telescope Observation Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
telescope_t2__observer_chair__base,component,telescope_t2,Telescope Observation Room,science,2,observer_chair,Observer Chair,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Observer Chair. Category: Telescope Observation Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
telescope_t2__sealed_roof_aperture_housing__base,component,telescope_t2,Telescope Observation Room,science,2,sealed_roof_aperture_housing,sealed roof aperture housing,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: sealed_roof_aperture_housing. Category: Telescope Observation Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
telescope_t2__telescope_mount__base,component,telescope_t2,Telescope Observation Room,science,2,telescope_mount,telescope mount,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: telescope_mount. Category: Telescope Observation Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
telescope_t2__telescope_tube_main__base,component,telescope_t2,Telescope Observation Room,science,2,telescope_tube_main,Telescope Tube,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Telescope Tube. Category: Telescope Observation Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
telescope_t2__circular_star_chart_display__active,state_variant,telescope_t2,Telescope Observation Room,science,2,circular_star_chart_display,Circular Star Chart Display,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Circular Star Chart Display' in 'Telescope Observation Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
